ref_area.label,indicator.label,source.label,sex.label,classif1.label,classif2.label,time,obs_value,note_classif.label,note_indicator.label,note_source.label
Ukraine,Average monthly earnings of employees by sex and economic activity,ES - Survey of enterprises on matters pertaining to labor statistics,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,429.97,,Currency: UKR - Hryvnia (UAH) | Job coverage: Main job currently held | Working time arrangement coverage: Full-time and part time workers,"Geographical coverage: Total national, excluding some areas | Economic activity coverage: Excluding activities of households as employers and of extraterritorial organizations and bodies | Establishment size coverage: All establishments with at least 10 employees"
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,698.52,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,839.13,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,885.24,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,986.64,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,986.53,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,923.32,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,860.34,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,1054.5,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,1044.24,,Currency: URY - Uruguayan peso (UYU),Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,983.74,,Currency: URY - Uruguayan peso (UYU) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
Uruguay,Average monthly earnings of employees by sex and economic activity,LFS - Encuesta Continua de Hogares,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,879.92,,Currency: URY - Uruguayan peso (UYU) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,3389.02,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,3433.6,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,3512.33,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,3578.78,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,3623.5,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,3728.37,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,3834.6,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,3955.18,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,4088.47,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,4233.08,,Currency: USA - United States dollar (USD),Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
United States,Average monthly earnings of employees by sex and economic activity,LFS - Current Population Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,4502.19,,Currency: USA - United States dollar (USD) | Break in series: Methodology revised,Repository: ILO-STATISTICS - Micro data processing | Age coverage - minimum age: 16 years old
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2013,413.34,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2014,436.15,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2015,456.26,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2016,436.31,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2017,285.06,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2018,225.87,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2019,263.06,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Uzbekistan,Average monthly earnings of employees by sex and economic activity,OE - Official Estimates,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2020,265.89,,Currency: UZB - Uzbekistani som (UZS) | Working time arrangement coverage: Full-time workers,
Viet Nam,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2010,134.66,,Currency: VNM - Dông (VND),Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2011,151.77,,Currency: VNM - Dông (VND) | Components of earnings/wages: Including overtime and/or irregular bonuses,Repository: ILO-STATISTICS - Micro data processing
Viet Nam,Average monthly earnings of employees by sex and economic activity,LFS - Labour Force Survey,Sex: Total,Economic activity (Aggregate): Total,Currency: U.S. dollars,2012,179.52,,Currency: VNM - Dông (VND) | Components of earnings/wages: Including overtime and/or irregular bonuses,Repository: ILO-STATISTICS - Micro data processing
